Unnamed: 0,review_id,pseudo_author_id,author_name,review_text,review_rating,review_likes,author_app_version,review_timestamp,raw_word_count,length_type,length_type2,tokens
3252901,a6b198ce-10e5-4f9d-b993-89fc546ba4b3,325041303093477781969,Li********************************hq,"I am playing different song and Spotify says get premium to play song any time what heck so we can,t even play song of our wish . Bad app I am never gonna download this again I am shifting on gaana.Bye Spotify",1,0,8.8.74.652,2023-09-30 09:23:19,42,Long,Long,"['i', 'am', 'playing', 'different', 'song', 'and', 'spot', '##ify', 'says', 'get', 'premium', 'to', 'play', 'song', 'any', 'time', 'what', 'heck', 'so', 'we', 'can', ',', 't', 'even', 'play', 'song', 'of', 'our', 'wish', '.', 'bad', 'app', 'i', 'am', 'never', 'gonna', 'download', 'this', 'again', 'i', 'am', 'shifting', 'on', 'gaa', '##na', '.', 'bye', 'spot', '##ify']"
2163195,f80aff7e-0ccc-4814-901d-1f37917dd81c,195083862569256398610,co*******ar,Never lets me down,5,0,8.5.96.936,2021-02-02 20:24:13,4,Short,Short,"['never', 'lets', 'me', 'down']"
2220364,36f02f79-26ca-4a80-946f-83f1d37e9702,154452746940487758843,Ye**********an,"I like the fact they allow you to play songs whrn u are not in the app. But i really hate it when they just add songs to your playlist that you dont want and you cant get rid of it. It ruins the experience for me. I only want to listen to the songs i want, not the songs they added into my playlist. They should add an option where you allow them to suggest songs to you with your permission. Please fix this.",2,0,8.6.10.581,2021-03-23 03:32:45,85,Long,Long,"['i', 'like', 'the', 'fact', 'they', 'allow', 'you', 'to', 'play', 'songs', 'w', '##hr', '##n', 'u', 'are', 'not', 'in', 'the', 'app', '.', 'but', 'i', 'really', 'hate', 'it', 'when', 'they', 'just', 'add', 'songs', 'to', 'your', 'play', '##list', 'that', 'you', 'don', '##t', 'want', 'and', 'you', 'can', '##t', 'get', 'rid', 'of', 'it', '.', 'it', 'ruins', 'the', 'experience', 'for', 'me', '.', 'i', 'only', 'want', 'to', 'listen', 'to', 'the', 'songs', 'i', 'want', ',', 'not', 'the', 'songs', 'they', 'added', 'into', 'my', 'play', '##list', '.', 'they', 'should', 'add', 'an', 'option', 'where', 'you', 'allow', 'them', 'to', 'suggest', 'songs', 'to', 'you', 'with', 'your', 'permission', '.', 'please', 'fix', 'this', '.']"
2638574,88d6231a-b7e8-46d2-9a0a-807264202897,102354300487643159539,Ma*********ez,I love to put my favorite music,5,0,8.7.8.1206,2022-03-10 02:42:50,7,Medium,Long,"['i', 'love', 'to', 'put', 'my', 'favorite', 'music']"
1750103,34c49387-5545-4e49-8d95-f7ce8d95cc67,333242718731267924401,A Google user,❤❤,5,0,,2020-02-03 17:25:54,1,Very short,Short,['[UNK]']
2107413,aab35289-e3f3-4b42-8b2e-b01945bb55a3,527692511223737360593,An*********on,Easy to has all the music and artist I like,5,0,8.5.88.883,2020-12-11 22:02:37,10,Medium,Long,"['easy', 'to', 'has', 'all', 'the', 'music', 'and', 'artist', 'i', 'like']"
2125471,ded94901-32a5-453b-a11f-06d36811e7a5,147824123322930225853,M***2,too much ads bro cmon I understand you want me to buy pro but I aint have money Im broke af,1,0,8.5.89.901,2020-12-28 01:15:43,21,Long,Long,"['too', 'much', 'ads', 'bro', 'cm', '##on', 'i', 'understand', 'you', 'want', 'me', 'to', 'buy', 'pro', 'but', 'i', 'ain', '##t', 'have', 'money', 'im', 'broke', 'af']"
3019442,b62f5682-306b-488e-8a8e-240bbe19c7d0,312928455242983495073,Gr********we,It's disappointing!,1,0,8.8.22.510,2023-04-04 12:53:39,2,Very short,Short,"['it', ""'"", 's', 'disappointing', '!']"
3107195,1a1adea8-9bd2-4f48-8fa8-2e5b7e0bc918,800170157736962006404,Mo************ti,फर्जी,1,0,,2023-07-06 15:53:20,1,Very short,Short,['[UNK]']
2779346,46c5dbeb-1c43-4296-bf21-5f8bf8055895,114445438398515881346,Ky*******in,Pause button works again as of today! Happy with the app again.,5,0,8.7.48.1058,2022-07-17 01:04:35,12,Long,Long,"['pause', 'button', 'works', 'again', 'as', 'of', 'today', '!', 'happy', 'with', 'the', 'app', 'again', '.']"
2193315,51568690-02cf-4e7f-93e3-d3e1e189acc0,288609820824491566456,Al**********ry,My most valuable app :),5,0,8.5.2.759,2021-03-01 16:05:15,5,Short,Short,"['my', 'most', 'valuable', 'app', ':', ')']"
1847844,16440100-46a8-4278-b3cd-49ae7e063c21,123355222086816971075,****,"Been using it since i was 16,so far i have no prob",5,0,8.5.49.973,2020-05-07 07:00:55,12,Long,Long,"['been', 'using', 'it', 'since', 'i', 'was', '16', ',', 'so', 'far', 'i', 'have', 'no', 'pro', '##b']"
2797706,74c31060-0afc-44b7-a1ba-a3999f781ec2,289718985689827055303,Pr*****Sg,😊😊❤️❤️❤️❤️,5,0,8.7.52.1010,2022-08-03 06:48:01,1,Very short,Short,['[UNK]']
1815928,b009af2d-e820-4b8d-a867-76ac355927b6,260742194399316881988,A Google user,I love it,5,0,8.5.51.941,2020-04-09 02:26:46,3,Very short,Short,"['i', 'love', 'it']"
1688982,e23b586b-2636-435a-bfa8-7a8856ea6d7e,255330414570565656119,A Google user,It use to be great but now it keeps telling me I have no internet connection. I have to uninstall it and reinstall to get it to work. They need to do something about this quick. We're paying customers and this is ridiculous.,2,0,,2019-12-08 01:00:37,43,Long,Long,"['it', 'use', 'to', 'be', 'great', 'but', 'now', 'it', 'keeps', 'telling', 'me', 'i', 'have', 'no', 'internet', 'connection', '.', 'i', 'have', 'to', 'un', '##ins', '##tal', '##l', 'it', 'and', 'reins', '##tal', '##l', 'to', 'get', 'it', 'to', 'work', '.', 'they', 'need', 'to', 'do', 'something', 'about', 'this', 'quick', '.', 'we', ""'"", 're', 'paying', 'customers', 'and', 'this', 'is', 'ridiculous', '.']"
3322476,658c542c-35ac-41ae-93f4-7360beb46248,330719364527146361229,Ay******an,Very bad 😞 we can not replay the songs We have to purchase premium,1,0,8.8.80.599,2023-10-25 12:29:03,14,Long,Long,"['very', 'bad', '[UNK]', 'we', 'can', 'not', 'replay', 'the', 'songs', 'we', 'have', 'to', 'purchase', 'premium']"
2185452,dbf85882-4ed9-42a1-a06d-cdc8aabea475,110841670595670051694,Ge*********is,Not working since update with Android auto:in Honda CR-V 2020,1,0,8.6.2.774,2021-02-23 21:22:36,10,Medium,Long,"['not', 'working', 'since', 'update', 'with', 'android', 'auto', ':', 'in', 'honda', 'cr', '-', 'v', '2020']"
3176866,01431422-d80c-4aba-aaea-cec901554779,279912481993037493093,W****l,Never had any problems with this app and I don't think I ever will keep up the good work.,5,0,8.8.54.481,2023-07-27 11:17:46,19,Long,Long,"['never', 'had', 'any', 'problems', 'with', 'this', 'app', 'and', 'i', 'don', ""'"", 't', 'think', 'i', 'ever', 'will', 'keep', 'up', 'the', 'good', 'work', '.']"
3342171,07d41f2a-8ba9-4783-bcf2-86bd7dad1212,320971601557754566563,se*****ha,After the new update it socks please change into older version,1,0,,2023-10-31 17:07:07,11,Long,Long,"['after', 'the', 'new', 'update', 'it', 'socks', 'please', 'change', 'into', 'older', 'version']"
2638608,59e6b738-401d-4939-befa-c01d4fcb28bb,191266600529569712441,Wi***********************or,Beautiful sounds,5,0,8.7.8.1206,2022-03-10 03:24:33,2,Very short,Short,"['beautiful', 'sounds']"
2283619,44632259-c537-4838-92c1-9f0e45938e84,679630527476307944886,Vi********ea,First of all has too many ads and no one wants to pay to listen to music it's too laggy Spotify has gone to trash,1,0,,2021-05-15 23:07:50,25,Long,Long,"['first', 'of', 'all', 'has', 'too', 'many', 'ads', 'and', 'no', 'one', 'wants', 'to', 'pay', 'to', 'listen', 'to', 'music', 'it', ""'"", 's', 'too', 'la', '##ggy', 'spot', '##ify', 'has', 'gone', 'to', 'trash']"
2292113,cc05d030-e150-4186-8312-3a09ccd67d36,321678964820320729066,R****K,"This app has been flooded with poor reviews but Spotify seems to have given up, and even stopped responding to reviews all together. A huge number of people are having problems with offline mode, loading and other stability issues. For myself, the biggest annoyance has been from adding songs to queue, being greeted with a green circle almost every single tapping the three dot button. It feels like this app has been abandoned for the last year. I don't think Spotify deserves our money anymore.",1,7,,2021-05-23 07:16:03,85,Long,Long,"['this', 'app', 'has', 'been', 'flooded', 'with', 'poor', 'reviews', 'but', 'spot', '##ify', 'seems', 'to', 'have', 'given', 'up', ',', 'and', 'even', 'stopped', 'responding', 'to', 'reviews', 'all', 'together', '.', 'a', 'huge', 'number', 'of', 'people', 'are', 'having', 'problems', 'with', 'off', '##line', 'mode', ',', 'loading', 'and', 'other', 'stability', 'issues', '.', 'for', 'myself', ',', 'the', 'biggest', 'annoyance', 'has', 'been', 'from', 'adding', 'songs', 'to', 'queue', ',', 'being', 'greeted', 'with', 'a', 'green', 'circle', 'almost', 'every', 'single', 'tapping', 'the', 'three', 'dot', 'button', '.', 'it', 'feels', 'like', 'this', 'app', 'has', 'been', 'abandoned', 'for', 'the', 'last', 'year', '.', 'i', 'don', ""'"", 't', 'think', 'spot', '##ify', 'deserves', 'our', 'money', 'anymore', '.']"
1893510,58df8c75-3017-4b12-bce3-e5b6382356a3,293873744779849939789,Br********up,I already enter the email... But i cannot sign :| gosh I hate this new update! When I before I enter Spotify no need account! Broken,1,0,8.5.60.1013,2020-06-15 03:30:29,26,Long,Long,"['i', 'already', 'enter', 'the', 'email', '.', '.', '.', 'but', 'i', 'cannot', 'sign', ':', '|', 'go', '##sh', 'i', 'hate', 'this', 'new', 'update', '!', 'when', 'i', 'before', 'i', 'enter', 'spot', '##ify', 'no', 'need', 'account', '!', 'broken']"
1989409,d64ea14f-abe6-4153-83a2-d3dd8871e4b8,180659512248875313228,Da*******ez,the best.,5,0,8.5.73.824,2020-09-06 17:17:01,2,Very short,Short,"['the', 'best', '.']"
2398119,a34f7022-03c2-402f-b917-50545543da81,162796319664188979290,er*********rs,Blissful,4,0,8.6.54.818,2021-08-24 10:39:25,1,Very short,Short,"['bliss', '##ful']"
2384044,c3ac4bb7-0242-47b5-9630-b2953a10a6f1,107792841136938771495,Ta************le,Excellent,2,0,8.6.44.851,2021-08-11 03:51:05,1,Very short,Short,['excellent']
3233082,ac3d2cd3-ba20-45e0-8b98-27d375a7d921,722941968700856924547,Ge**********la,Great app for music artists and listeners ❤️,5,0,8.8.68.565,2023-09-15 11:52:43,8,Medium,Long,"['great', 'app', 'for', 'music', 'artists', 'and', 'listeners', '[UNK]']"
3357116,b3c1f9e0-089d-4a67-87b1-aafaf4cb7a56,243458197556626302350,Sh***********en,Worstt,1,0,8.8.80.599,2023-11-06 11:05:08,1,Very short,Short,"['worst', '##t']"
2017726,823fdf75-d011-4989-93de-07f3f72e27ba,269367467126757510214,Po**********an,Wow Nice,3,0,,2020-09-30 05:05:33,2,Very short,Short,"['wow', 'nice']"
1675427,8cbad0c3-807c-4e72-8b01-4b3ca38f2d96,328284905555840656012,A Google user,Best music app,5,0,8.5.28.985,2019-11-25 16:28:11,3,Very short,Short,"['best', 'music', 'app']"
2923823,bb287bb0-2fcd-4bcf-8cab-9d80d80028a9,122566271197669763509,Ch***********an,Music is exceptional,5,0,8.7.90.544,2022-12-13 16:44:23,3,Very short,Short,"['music', 'is', 'exceptional']"
3317891,ec709678-a6dd-4c00-9127-79c97fcaef67,893704619978557626362,Lu**********ra,App closes everytime,2,0,8.8.74.652,2023-10-24 04:57:08,3,Very short,Short,"['app', 'closes', 'every', '##time']"
3031897,2dc29ff7-0c71-4ada-a948-a05c7cc57473,780553623553433109414,Jo**********ys,"I use this app a lot and subscribe. The worst thing about it is the shuffle feature which is not random at all. In a 20 hour playlist it'll play the same tracks over and over. Which defeats the purpose of making big playlists. The other issue is that Discover Weekly seems to profile you based on your background rather than your tastes. I get endless mid 30s male song suggestions as well as cover songs. I listen to hip hop, reggae, canto pop, in the main but it never suggests these songs...",4,13,8.8.26.408,2023-04-19 14:34:27,93,Long,Long,"['i', 'use', 'this', 'app', 'a', 'lot', 'and', 'sub', '##scribe', '.', 'the', 'worst', 'thing', 'about', 'it', 'is', 'the', 'shuffle', 'feature', 'which', 'is', 'not', 'random', 'at', 'all', '.', 'in', 'a', '20', 'hour', 'play', '##list', 'it', ""'"", 'll', 'play', 'the', 'same', 'tracks', 'over', 'and', 'over', '.', 'which', 'defeats', 'the', 'purpose', 'of', 'making', 'big', 'play', '##lists', '.', 'the', 'other', 'issue', 'is', 'that', 'discover', 'weekly', 'seems', 'to', 'profile', 'you', 'based', 'on', 'your', 'background', 'rather', 'than', 'your', 'tastes', '.', 'i', 'get', 'endless', 'mid', '30', '##s', 'male', 'song', 'suggestions', 'as', 'well', 'as', 'cover', 'songs', '.', 'i', 'listen', 'to', 'hip', 'hop', ',', 'reggae', ',', 'can', '##to', 'pop', ',', 'in', 'the', 'main', 'but', 'it', 'never', 'suggests', 'these', 'songs', '.', '.', '.']"
1832260,a4fdd3f2-b133-4a09-b1ad-01be7568ba36,501157961843231584227,A Google user,nice,5,0,8.5.51.941,2020-04-23 05:49:37,1,Very short,Short,['nice']
1880314,4dde2e5c-1e11-468e-929e-4cfce7d405f1,109703545182366944086,Re********ey,Potty potty ekdam tattiiiiiiiiii,5,0,,2020-06-03 07:48:59,4,Short,Short,"['pot', '##ty', 'pot', '##ty', 'ek', '##dam', 'ta', '##tti', '##iii', '##iii', '##iii']"
2848322,3262c951-a6ed-403c-87f0-6f7f5e683671,461757417811515601565,Bo***********************ne,Excellent,5,0,8.7.58.455,2022-09-25 14:05:46,1,Very short,Short,['excellent']
3135691,9800ea01-7719-4c1a-8249-d7ddecc7f697,107544763534024343011,Cu******ag,When you have to listen song with the internet on your device then why you pay for premium,1,0,,2023-07-08 19:56:00,18,Long,Long,"['when', 'you', 'have', 'to', 'listen', 'song', 'with', 'the', 'internet', 'on', 'your', 'device', 'then', 'why', 'you', 'pay', 'for', 'premium']"
2827342,88302308-14c0-4618-b048-16f2371eea8a,101553287371403140605,De*******id,Best thing about it is the lyrics of a song ❤,5,0,8.7.52.1010,2022-09-02 08:47:17,11,Long,Long,"['best', 'thing', 'about', 'it', 'is', 'the', 'lyrics', 'of', 'a', 'song', '[UNK]']"
2480268,5fe2601d-0e58-4ff5-af8e-0beb79520626,868152840408066276783,n***u,Why is it not working?,1,0,8.6.74.1176,2021-11-04 07:40:00,5,Short,Short,"['why', 'is', 'it', 'not', 'working', '?']"
2300605,9d631c65-cdf3-406a-aa57-40294430b5f5,290815547744049609679,Ri********ia,I like this app,5,0,,2021-05-29 16:00:46,4,Short,Short,"['i', 'like', 'this', 'app']"
1741736,fc16b545-5f33-4f88-a445-a8964d3ba667,107564938058655045682,A Google user,It is really good and great👍,5,0,8.5.42.812,2020-01-25 15:35:26,6,Short,Short,"['it', 'is', 'really', 'good', 'and', '[UNK]']"
2765844,80cc1e18-5f13-4db8-9132-f003dbdd2f7d,174421859236088879396,Ab***********on,Its a good app for music.,4,0,,2022-07-04 06:18:29,6,Short,Short,"['its', 'a', 'good', 'app', 'for', 'music', '.']"
2654017,2177f38d-e233-42f1-a1a2-7ea1cb524e30,111442406463810706347,Na**********ni,Please it's a humble request to stop adds it's very much unsatisfied,3,0,8.6.96.422,2022-03-23 17:06:20,12,Long,Long,"['please', 'it', ""'"", 's', 'a', 'humble', 'request', 'to', 'stop', 'adds', 'it', ""'"", 's', 'very', 'much', 'un', '##sat', '##is', '##fied']"
2718562,c07c982f-a266-4b41-b177-519afdfe4eac,113574576687937408498,Al*********ge,Bkr h chlte chlte bnd ho jta h gana,1,0,,2022-05-18 18:06:55,9,Medium,Long,"['bk', '##r', 'h', 'ch', '##lt', '##e', 'ch', '##lt', '##e', 'bn', '##d', 'ho', 'j', '##ta', 'h', 'gan', '##a']"
2870406,e0cd928a-bb62-4875-8dbc-8528bed22d44,517520875136476602256,sr**********dy,Very nice,5,0,8.7.74.443,2022-10-20 11:36:03,2,Very short,Short,"['very', 'nice']"
2739453,5ed8267a-0b7e-4098-ae2c-b278a0ddae1e,262004924902291586863,Bo**********tz,Works great. Only had a couple glitches,4,0,8.7.32.1554,2022-06-07 17:29:35,7,Medium,Long,"['works', 'great', '.', 'only', 'had', 'a', 'couple', 'g', '##lit', '##ches']"
2765868,2c35df09-16b5-49b7-9635-967f329b1c80,259181161480982836556,Ed********fo,Remove the shuffle. Im begging you please.,1,0,,2022-07-04 06:53:09,7,Medium,Long,"['remove', 'the', 'shuffle', '.', 'im', 'begging', 'you', 'please', '.']"
3130570,3cdbca68-bf99-4559-8fca-dc33f991e819,147251448367706827506,am***is,🤡,1,0,,2023-07-08 08:19:07,1,Very short,Short,['[UNK]']
2041077,05208321-2d09-4840-8e71-7eca70c96bbd,196530901475428365383,Va***********on,You never stop working that is who you are praise the Lord thank you Jesus,5,0,8.5.80.1037,2020-10-17 13:30:16,15,Long,Long,"['you', 'never', 'stop', 'working', 'that', 'is', 'who', 'you', 'are', 'praise', 'the', 'lord', 'thank', 'you', 'jesus']"
3208369,6bdf811e-646a-4015-b3cf-209a7f120878,353009594175696987455,No*********la,I've been using this app for a few years now and I love it!!! Good Job Spotify 👍👍👍,5,0,8.8.62.491,2023-08-27 22:46:39,18,Long,Long,"['i', ""'"", 've', 'been', 'using', 'this', 'app', 'for', 'a', 'few', 'years', 'now', 'and', 'i', 'love', 'it', '!', '!', '!', 'good', 'job', 'spot', '##ify', '[UNK]']"
2063841,1e8ff3ca-de91-4d23-8b3e-45393229afd6,215191899729472150679,RA**********MA,K-pop,5,0,,2020-11-06 11:17:30,1,Very short,Short,"['k', '-', 'pop']"
2418528,1c057d76-c5c1-4396-a0e7-879e8a397446,132655385902007272448,La********e2,Good 👂,5,0,,2021-09-11 13:37:01,2,Very short,Short,"['good', '[UNK]']"
2699604,f00e44ef-e998-40d5-8044-ea51eb30997c,462085674590240542209,Ma*********ux,So far so good,5,0,,2022-04-30 05:58:54,4,Short,Short,"['so', 'far', 'so', 'good']"
3311954,ba68161c-a87b-4888-a631-47673ee87302,113692052435612608101,Mi********se,To whoever is reading this: DO NOT install this app. They have become greedy and useless. Uninstall the app ASAP and move to other apps. Do NOT give them your money at all and do not let them control you.,1,0,,2023-10-22 06:12:14,40,Long,Long,"['to', 'whoever', 'is', 'reading', 'this', ':', 'do', 'not', 'install', 'this', 'app', '.', 'they', 'have', 'become', 'greedy', 'and', 'useless', '.', 'un', '##ins', '##tal', '##l', 'the', 'app', 'asa', '##p', 'and', 'move', 'to', 'other', 'apps', '.', 'do', 'not', 'give', 'them', 'your', 'money', 'at', 'all', 'and', 'do', 'not', 'let', 'them', 'control', 'you', '.']"
2461545,f29cde5a-83e5-42dd-9097-718fbe4153a2,166452174930049325305,Jo**************ay,This app is good the only thing i hate is they are adding random song to your Playlist but i still recommend This app,4,0,,2021-10-18 03:19:45,24,Long,Long,"['this', 'app', 'is', 'good', 'the', 'only', 'thing', 'i', 'hate', 'is', 'they', 'are', 'adding', 'random', 'song', 'to', 'your', 'play', '##list', 'but', 'i', 'still', 'recommend', 'this', 'app']"
2492200,036e755b-8b37-4dfd-a008-d4293348a557,127498549854214873693,Ti******la,"It is an awesome app that has nearly all songs and genres. However, I'm giving four stars cuz it doesn't have all the songs, music, etc. But overall, it is an app with a simple system and a cool logo. -Teen",4,9,8.6.78.266,2021-11-15 02:30:37,41,Long,Long,"['it', 'is', 'an', 'awesome', 'app', 'that', 'has', 'nearly', 'all', 'songs', 'and', 'genres', '.', 'however', ',', 'i', ""'"", 'm', 'giving', 'four', 'stars', 'cu', '##z', 'it', 'doesn', ""'"", 't', 'have', 'all', 'the', 'songs', ',', 'music', ',', 'etc', '.', 'but', 'overall', ',', 'it', 'is', 'an', 'app', 'with', 'a', 'simple', 'system', 'and', 'a', 'cool', 'logo', '.', '-', 'teen']"
2608676,91782c0e-79ac-49db-b5d8-17752348bd1b,255495033731320355428,An*********************ya,Super,5,0,8.6.98.900,2022-02-13 08:05:49,1,Very short,Short,['super']
3249483,e96d17c2-9f83-4444-8a32-405b52839969,136445157512734981661,Ch***********tt,Spot on 👍🏼👌,5,0,8.8.72.630,2023-09-27 17:47:22,3,Very short,Short,"['spot', 'on', '[UNK]']"
3201847,f6eead6d-2edc-428f-bee1-3e70f8c04df6,130393114308664747640,An*******ji,Cannot login using phone number it says check your number even if my number is correct 🫠worst app.,5,0,,2023-08-21 03:06:04,18,Long,Long,"['cannot', 'log', '##in', 'using', 'phone', 'number', 'it', 'says', 'check', 'your', 'number', 'even', 'if', 'my', 'number', 'is', 'correct', '[UNK]', 'app', '.']"
1682583,6d86baf3-ac2f-45a3-b097-0770cf8ac882,135492139852281912110,A Google user,Just wish it had someone song that are not on here,4,0,8.5.33.831,2019-12-02 15:02:18,11,Long,Long,"['just', 'wish', 'it', 'had', 'someone', 'song', 'that', 'are', 'not', 'on', 'here']"
2127902,ec225bf0-0c53-4326-8256-f0d28cbcc4ad,158229237809953297648,Sa******el,I dig Spotify,4,0,8.5.89.901,2020-12-30 09:28:36,3,Very short,Short,"['i', 'dig', 'spot', '##ify']"
2303163,08d0e3c6-4245-4c25-ac69-d350d07a466b,371683722674353164226,Da*******ie,Worst app performance I've ever seen. Either its: A) terrible servers B) terrible programming C) both. Most likely its C. I suspect from the programming point of view the app is pulling way more data from the server then it needs. You should not be pulling server data at all when you first login. You can save the user's profile (home page) directly to their phone. Pull server data when its requested. I.e if I click on a Playlist pull a request for data at that time.,1,1,8.6.30.889,2021-05-31 17:00:08,87,Long,Long,"['worst', 'app', 'performance', 'i', ""'"", 've', 'ever', 'seen', '.', 'either', 'its', ':', 'a', ')', 'terrible', 'servers', 'b', ')', 'terrible', 'programming', 'c', ')', 'both', '.', 'most', 'likely', 'its', 'c', '.', 'i', 'suspect', 'from', 'the', 'programming', 'point', 'of', 'view', 'the', 'app', 'is', 'pulling', 'way', 'more', 'data', 'from', 'the', 'server', 'then', 'it', 'needs', '.', 'you', 'should', 'not', 'be', 'pulling', 'server', 'data', 'at', 'all', 'when', 'you', 'first', 'log', '##in', '.', 'you', 'can', 'save', 'the', 'user', ""'"", 's', 'profile', '(', 'home', 'page', ')', 'directly', 'to', 'their', 'phone', '.', 'pull', 'server', 'data', 'when', 'its', 'requested', '.', 'i', '.', 'e', 'if', 'i', 'click', 'on', 'a', 'play', '##list', 'pull', 'a', 'request', 'for', 'data', 'at', 'that', 'time', '.']"
1987992,5badcacb-3b97-46a7-aacb-c857e0d709a8,333091812819614793537,Pa**********um,Easy to use. Has lots of good music. Use it daily!,5,0,8.5.74.834,2020-09-05 12:46:22,11,Long,Long,"['easy', 'to', 'use', '.', 'has', 'lots', 'of', 'good', 'music', '.', 'use', 'it', 'daily', '!']"
2263446,8384511c-7521-43c8-b203-686cc7b003bc,604356314873419168868,Re********wU,"If i make a playlist to listen to a certain kind of song, it plays the music the app added. Even after i remove those app-added songs, it still plays them. It then proceeds to ignore the fact that i made the playlist. This may be a premium feature, but it incredibly annoying when i waste my skips on app-picked songs, so i cant actually skip songs i dint wanna listen to at the time.",2,3,8.6.20.1063,2021-04-28 14:54:36,75,Long,Long,"['if', 'i', 'make', 'a', 'play', '##list', 'to', 'listen', 'to', 'a', 'certain', 'kind', 'of', 'song', ',', 'it', 'plays', 'the', 'music', 'the', 'app', 'added', '.', 'even', 'after', 'i', 'remove', 'those', 'app', '-', 'added', 'songs', ',', 'it', 'still', 'plays', 'them', '.', 'it', 'then', 'proceeds', 'to', 'ignore', 'the', 'fact', 'that', 'i', 'made', 'the', 'play', '##list', '.', 'this', 'may', 'be', 'a', 'premium', 'feature', ',', 'but', 'it', 'incredibly', 'annoying', 'when', 'i', 'waste', 'my', 'skip', '##s', 'on', 'app', '-', 'picked', 'songs', ',', 'so', 'i', 'can', '##t', 'actually', 'skip', 'songs', 'i', 'din', '##t', 'wanna', 'listen', 'to', 'at', 'the', 'time', '.']"
2985279,fba848b9-5999-41a7-9362-24d491799933,474666218541943085876,Gu****aj,Good Playlist,4,0,8.8.10.582,2023-02-23 13:36:02,2,Very short,Short,"['good', 'play', '##list']"
2086091,e6e0a25e-fe35-4330-a314-c221867ce06d,210639075241307929654,Si********ar,"Too many ads , it's irritating stop!!! That!!!!!!!!!",1,0,8.5.82.894,2020-11-25 03:45:02,8,Medium,Long,"['too', 'many', 'ads', ',', 'it', ""'"", 's', 'irritating', 'stop', '!', '!', '!', 'that', '!', '!', '!', '!', '!', '!', '!', '!', '!']"
2088204,c3a9d0a8-cb7d-4fe3-8f9a-50c8e08ef8fd,264088507129170261199,Pa********ar,It good because I can play games with the music,5,0,8.5.85.894,2020-11-27 04:02:55,10,Medium,Long,"['it', 'good', 'because', 'i', 'can', 'play', 'games', 'with', 'the', 'music']"
3119866,ce06a393-b4d2-4729-92b2-fe181c549a6b,330855960055349798532,Sh**********em,Lakh lanat spotify aur uske country pe tum quran ko jalaa skty ho mitaa nai skty quran hamare dilo mein zinda hai,1,0,,2023-07-07 15:51:52,22,Long,Long,"['la', '##kh', 'lana', '##t', 'spot', '##ify', 'au', '##r', 'us', '##ke', 'country', 'pe', 'tu', '##m', 'quran', 'ko', 'ja', '##la', '##a', 'sk', '##ty', 'ho', 'mit', '##aa', 'na', '##i', 'sk', '##ty', 'quran', 'ham', '##are', 'dil', '##o', 'mein', 'z', '##inda', 'hai']"
2439430,8be80b39-5cd2-415c-91ee-1056b0d06aeb,315472761793055574355,Ja******gt,Top notch music experience,5,1,8.6.62.1029,2021-09-28 10:46:14,4,Short,Short,"['top', 'notch', 'music', 'experience']"
1831401,2c155381-6d35-4688-9d3f-708e33d99d8a,939934549494378589843,A Google user,Great,5,0,8.5.54.869,2020-04-22 13:04:43,1,Very short,Short,['great']
1932880,bdac3001-21e0-4362-aabe-e4fd1a954b33,141816087442859724140,Ko******dy,Great quality,5,0,8.5.65.852,2020-07-18 22:09:36,2,Very short,Short,"['great', 'quality']"
2357209,e25e41f6-6cd3-4457-aa4e-13cb8688d458,470053805730463162376,Ja**********on,Great music choices. Premium is totally worth the investment.,5,0,8.6.36.1070,2021-07-18 00:17:32,9,Medium,Long,"['great', 'music', 'choices', '.', 'premium', 'is', 'totally', 'worth', 'the', 'investment', '.']"
2449066,17ba6aa9-b858-4048-9e26-6a2464368dd6,333432801867110247385,Ko***********mo,I lov espotify,5,0,,2021-10-06 16:59:55,3,Very short,Short,"['i', 'lo', '##v', 'es', '##pot', '##ify']"
3297382,ada0e07d-b72b-4bac-967f-3e99df2af31b,216982594747170572149,Go****la,It sucks so bad now theyre taking the twitter approach to things. i uninstalled it. Amazon music way better now,1,0,8.8.76.667,2023-10-18 15:53:21,20,Long,Long,"['it', 'sucks', 'so', 'bad', 'now', 'they', '##re', 'taking', 'the', 'twitter', 'approach', 'to', 'things', '.', 'i', 'un', '##ins', '##tal', '##led', 'it', '.', 'amazon', 'music', 'way', 'better', 'now']"
