Unnamed: 0,review_id,pseudo_author_id,author_name,review_text,review_rating,review_likes,author_app_version,review_timestamp
783252,0f6b67d1-75ec-472c-8404-b5067e9663f8,741997817845975021751,A Google user,It is a good but wat is with the money sign really.,5,0,,2017-07-23 11:56:50
703465,47ed4930-be0f-4c50-af8d-2b3bd366420b,630564162271773822032,A Google user,Great.,5,0,8.4.0.539,2017-05-02 07:09:19
28072,0c460aba-c4d8-4d8d-a990-a9f165eba07c,254412908951107409727,A Google user,Excellent app,5,0,1.2.0.534,2014-07-29 20:21:37
844415,a403d456-ec74-4382-bf01-753c5f406c27,279799214277733016325,A Google user,I cant sign up when i put all my info in it says error and it just repeats how can i fix this,5,0,8.4.19.792,2017-09-28 14:40:33
1955135,0ca765c0-3920-45d6-8b83-7fe22ec834b1,316370957093706334089,Ke*******re,"Great music, with tonnes of choices.",5,0,8.5.69.834,2020-08-07 20:33:38
695175,43310faf-aa6a-42ad-bd7c-0f1b77da78fe,333867548979839441229,A Google user,I love how simple it is,5,0,8.4.0.539,2017-04-22 23:27:01
1933619,c7d9dffa-259b-4f65-875a-31daede6dd47,930720899440496409968,Ev**********le,"Simply the most flexible music streaming service available. Lots of features to help you explore music and evolve your taste, jam to old favorites, or simply get into a certain mood.",5,0,8.5.66.1002,2020-07-19 15:06:02
2231400,7394739d-61f7-4bb8-851b-79135fe00b06,621213740239664839057,it*****ie,"Okay, what idiot came up with the idea of playing a random song when you mean a completely different one??? Tf went wrong there???",1,0,8.6.10.581,2021-04-01 10:32:44
1354751,f98863d9-8545-4814-9ab8-a9de177e0e12,268418282424166643834,A Google user,Upvote!,5,0,8.4.94.817,2019-03-17 09:10:21
2909078,5a603c2d-29a4-4cd4-afe6-b773a320c971,150213465999198344821,An*******nd,Such an amazing app we can listen the variety of songs in different languages over the world I love this app so much the best song app ever been 😍😘🤩,5,0,8.7.88.496,2022-12-01 13:56:40
427145,19fc455c-f6df-4a3d-91a4-ddea4728f091,856885572215012342061,A Google user,Can't live without my Spotify,5,0,5.5.0.653,2016-06-19 05:30:23
2818973,de10aeef-b4c0-485b-aadf-8ab5eacbdad1,300261719567506462170,Sa********im,Started watching spotify because og Meghan Markle,5,0,8.7.58.458,2022-08-24 15:23:59
2388650,4b968de0-23da-4576-b435-617f2ef2e455,287601189447719124015,Bl**************io,"There a few minor things I would love to be different, such as being able to add a song to multiple playlists at a time as well as being able to remove a song from within a playlist on the actual song itself and not just the list of songs but I absolutely love this app and I am very grateful for it (and so is my father:).",5,0,,2021-08-15 12:41:22
283956,9c7d81f5-e750-4970-b664-0c89199200ee,655029052419031330086,A Google user,I can't open anything.,1,0,4.0.0.800,2015-11-11 10:43:51
1390606,b64df729-9156-425a-ae96-b8ba8362d6d2,111255122406683019525,A Google user,Brilliant. My regular companion,5,1,8.4.98.892,2019-04-08 13:58:43
1181170,be33eeb8-b6b6-4323-a1f4-15bcb7660f76,127729039349200534497,A Google user,I love this app and there are so many my fav songs even though I don't use premium but I've used it once and it's great,5,0,8.4.72.845,2018-10-20 00:30:27
2615997,abe9c8ed-6c02-4f84-982f-ab2c7decaf41,220603356902073240759,Fa*******az,It's really an amazing app and I love using this app.,5,0,8.7.6.1071,2022-02-19 14:47:44
2935884,5ed1541f-9ea9-4314-bd52-8a2e2656b16d,866561625634040595274,El**********tt,I love the way the words come up,5,0,8.7.92.521,2022-12-27 09:51:08
3213139,82310b69-644e-436c-a650-bd63de02ae87,207336913704393429827,Fa******az,"I don't know why this app doesn't open at once, either it will load for hours and fail or I'll have to uninstall and again install it. Please fix this stuff. What's the use of this app if it won't open.",1,0,8.8.66.563,2023-09-02 03:30:18
54690,78feb7b5-3f6b-4d2e-8054-ddbcdda4541a,335554227932740179960,A Google user,Good but I wish you didnt have to use wifi but its good!,5,0,1.3.0.423,2014-08-25 20:38:25
2776012,8d1bee8f-29d0-4130-8e9f-548e4301fb0e,146231650617471568875,de******ha,Very good app,5,0,8.7.44.968,2022-07-14 05:16:34
339574,a18f9f5a-558d-4b1f-b4dd-0cfeeb521320,136724088277327791326,A Google user,the best app ever to listen to music,5,0,4.6.0.772,2016-02-15 00:31:04
3222997,fda73150-e5af-4ddd-9ec7-d1a581a559e4,335157549124964918876,Ra*** K,Best music for your mood,3,0,8.8.66.563,2023-09-08 15:48:49
2301780,0d4922e8-9378-4f1d-9aba-c6423ef47aa7,191453016468675677128,Po*******************ne,It nice has all the songs,5,0,8.6.30.889,2021-05-30 14:58:01
62668,2ebae0b5-48ec-4403-acd0-4e6737c0727b,199335733787106529730,A Google user,NO DOUBT !!!!!!!!,5,0,1.4.0.631,2014-09-06 19:08:43
380115,3f213b95-7fe8-4a9b-ac63-6104b548670a,304952673765162336008,A Google user,Great app but did not play if not connected on wifi network!,2,0,5.0.0.956,2016-04-13 16:58:17
2211448,ad8081f0-e42c-453b-9fb8-b30176e89c8f,162563808219277610427,A****a,"Used to have no issues. We have used and loved spotify for years! Now, it pauses in the middle of songs. Sometimes it just won't load altogether, no matter how many times I restart and use offline or online mode. We've Uninstaller and reinstalled, logged out of all devices, etc. etc. I've just about had it with this app.",1,1,8.6.8.1094,2021-03-15 20:14:38
767123,fdcd14c0-b1c2-42b8-bdf3-2e09198bf924,177210134183527255702,A Google user,I miss my local music but it works very nicely,5,0,8.4.7.1108,2017-07-07 09:01:09
390044,7b86cea9-befe-4608-8caf-a9b47e065475,570720617663706736839,A Google user,"Absolutely love the music selection, still wish it had Taylor Swift",5,0,5.1.0.849,2016-04-27 12:57:07
1879170,d27f09d6-e596-41ce-9c27-ae539ba1d2b3,331819333968328083692,Ra*********es,"It slaps, rlly hard 10/10 fellas",5,0,8.4.64.555,2020-06-02 08:58:52
1139128,2515ad29-077b-44eb-92a1-b98f0fa6f41e,179396973057492301912,A Google user,I love how it's so easy to use and your recommendation based on my favorite is very on point!,5,0,8.4.72.845,2018-10-01 09:39:53
1440140,fc207352-08f2-4265-aa69-6fe043b45e65,131558971066698311366,A Google user,I'm really enjoying using this aap .i can find any song that i want but few song are not in spotify. it is an amazing aap for music.,5,0,,2019-05-18 08:14:22
793996,cc0f8024-153a-4243-8c70-8a203949afab,165518059484226570311,A Google user,Love it,5,0,,2017-08-03 09:13:45
977986,b3bc0d47-9b18-4e37-8eee-5b3b2a143de5,224221430522776960185,A Google user,Definitely the best music streaming app there is!!!,5,1,8.4.39.673,2018-02-23 10:37:24
227659,135175f2-e055-41cc-9402-f296a1359e0f,286154648131150584824,A Google user,"I love and use it 90% of the time I'm listening to music. Alot of selections I like, but still gotta hit up another app to get the island style music that you mainlanders don't know. Nothing personal, just gotta keep it real. SHOOTS!",4,0,3.5.0.963,2015-08-31 14:01:25
1011094,1b844b76-8513-43a5-b14f-6e564b831b6c,279121414792619374819,A Google user,This app is the best I can replay songs none stop and it won't tell me to watch an add.,5,0,8.4.46.575,2018-03-31 18:25:31
538487,c813178d-a28a-4f10-98a2-a3970f9223f5,321237788758005283661,A Google user,Doesn't find all songs or albums.,4,0,6.5.0.1816,2016-11-11 02:33:24
339443,b172d3f4-7ca3-4624-b63a-c5a93a30de92,219896173351852708229,A Google user,Awesome!!!,5,0,4.4.0.1008,2016-02-14 20:58:16
446298,583c4f3f-341f-47f4-80c4-d06f093d2964,113654586180244632249,A Google user,Cool,5,0,5.7.0.781,2016-07-15 02:37:03
337332,48afae8e-d74b-4ddf-84a8-4084cbb83cc5,266328877532539586035,A Google user,"Great variety, enjoy listening.",5,0,4.6.0.772,2016-02-11 18:48:21
1485725,dc4af124-c752-4690-87ec-9c92d85843fd,190632922232490488582,A Google user,I love it. The amount of music at your fingertips is beyond amazing. Very grateful to have discovered this app,5,0,8.5.8.567,2019-06-22 10:34:19
1860091,6c129c4d-1577-452c-82ce-ca105bcf343b,198245995431905520686,Wi**********IV,9.9 /10,5,0,8.5.57.1164,2020-05-18 04:17:38
2568450,8b46385a-f595-4c5e-a23e-6a921ae42927,258441142281446202545,Ma********on,"Tricky to listen to albums (if downloaded) when offline, but that's the only reason it isn't a 5-star review from me because otherwise it's excellent!",4,1,8.6.94.306,2022-01-15 18:20:43
2769558,29df2fd8-b85e-45dd-9ca5-d94a16a57084,164873756456388720854,Ju*******ne,Great,5,0,8.7.44.968,2022-07-07 21:51:12
956441,a1f1bca1-6683-464a-b8c9-7b15d2cfd687,244667113071396062481,A Google user,"Great app, but the only problem is that phones and tablets are THE ONLY platforms that you can't turn shuffle play off.",4,3,8.4.38.621,2018-01-27 07:50:29
2783776,5e291218-5a22-4b14-b5b0-8f6646f64dd3,147513838484891876360,Jo*******st,"You can't beat the Playlist that are ""made for you"".",5,0,8.7.48.1062,2022-07-21 00:52:30
842240,c5a920bc-7db0-40c6-b105-61b34d387bec,360702297690304331895,A Google user,It should be completely free,3,0,,2017-09-25 22:13:25
248549,3dc0a100-874f-4556-bcdb-829d64a5b55b,111478268495243624225,A Google user,The ability to create playlist and keep track of your favorite artist is great at lest in my opinion i try a few other apps like it but maybe. I need to try more but as far as i can tell this one reigns supreme.,5,0,3.6.0.789,2015-09-16 15:20:34
2554473,e7119a73-286c-4b8c-a8cf-187504aa45c1,270347230494436857767,Jo**********ns,Perfect;):) 100% satisfied. Never want to lose my membership.,5,0,8.6.88.1104,2022-01-04 05:33:43
2162637,991508e5-320a-4ee8-aa6d-ba45a60c6257,323577628171347219799,****,Idk,5,0,8.5.96.936,2021-02-02 07:46:57
2362235,54356623-45dd-4d37-a0e4-fcbefc936c6e,148371826615066653361,Ri*********ll,Easier than sirius,5,0,8.6.44.851,2021-07-22 13:48:52
1895276,8c0810ed-2bdf-4918-bc7d-f81bcddfab6f,292434639947163787918,So****************ms,"constantly crashing and glitchy, doesn't load my library and takes forever to respond",1,0,8.5.62.904,2020-06-16 16:50:04
485083,5ac804e3-22f0-4927-9548-9afd7b7fc415,199355091812924462772,A Google user,Happy,5,0,6.0.0.864,2016-09-03 22:33:25
381955,bb03620c-21e6-450d-8a86-1a3e44a67ea3,113395816929737429238,A Google user,초아요!,5,0,,2016-04-16 03:06:13
2890490,bee907d0-b122-452d-b40f-7d51fd126dcc,198030625033611562158,Cl**********ld,It is my go-to app for my music therapy. Dr. Recommended.,5,0,8.7.78.377,2022-11-12 01:31:13
1332113,79632a6d-fe0d-4152-a574-985d1cf82dbf,308211941096151198881,A Google user,awesome app and great tunes,5,0,8.4.92.949,2019-03-04 19:49:05
62808,38851fea-91b6-4a85-893d-32167311e91c,528151519069372242505,A Google user,Muzic,5,0,,2014-09-06 23:20:11
3252901,a6b198ce-10e5-4f9d-b993-89fc546ba4b3,325041303093477781969,Li********************************hq,"I am playing different song and Spotify says get premium to play song any time what heck so we can,t even play song of our wish . Bad app I am never gonna download this again I am shifting on gaana.Bye Spotify",1,0,8.8.74.652,2023-09-30 09:23:19
2163195,f80aff7e-0ccc-4814-901d-1f37917dd81c,195083862569256398610,co*******ar,Never lets me down,5,0,8.5.96.936,2021-02-02 20:24:13
2220364,36f02f79-26ca-4a80-946f-83f1d37e9702,154452746940487758843,Ye**********an,"I like the fact they allow you to play songs whrn u are not in the app. But i really hate it when they just add songs to your playlist that you dont want and you cant get rid of it. It ruins the experience for me. I only want to listen to the songs i want, not the songs they added into my playlist. They should add an option where you allow them to suggest songs to you with your permission. Please fix this.",2,0,8.6.10.581,2021-03-23 03:32:45
2638574,88d6231a-b7e8-46d2-9a0a-807264202897,102354300487643159539,Ma*********ez,I love to put my favorite music,5,0,8.7.8.1206,2022-03-10 02:42:50
1750103,34c49387-5545-4e49-8d95-f7ce8d95cc67,333242718731267924401,A Google user,❤❤,5,0,,2020-02-03 17:25:54
2107413,aab35289-e3f3-4b42-8b2e-b01945bb55a3,527692511223737360593,An*********on,Easy to has all the music and artist I like,5,0,8.5.88.883,2020-12-11 22:02:37
1339137,45f09d57-ea30-4eb6-a219-8283be714bf8,181306421545052455265,A Google user,i got the paid version of this app several years ago. i dont use it a lot but its good to know its there if i do want to use it and since it comes out of my account automatically i never miss it. i dont like that i cant sic it on my TV like you can with Pandora and i would consider changing to another app for that reason if i could transfer my music data base from spotify. i also would like to be able to make ring tones from my spotify database.,4,0,,2019-03-09 15:01:55
2125471,ded94901-32a5-453b-a11f-06d36811e7a5,147824123322930225853,M***2,too much ads bro cmon I understand you want me to buy pro but I aint have money Im broke af,1,0,8.5.89.901,2020-12-28 01:15:43
1359055,d87572be-0aac-44bb-a591-8a8b30fc2d79,279856646395418193478,A Google user,if you love music you love spotify,5,0,,2019-03-19 23:54:42
3019442,b62f5682-306b-488e-8a8e-240bbe19c7d0,312928455242983495073,Gr********we,It's disappointing!,1,0,8.8.22.510,2023-04-04 12:53:39
3107195,1a1adea8-9bd2-4f48-8fa8-2e5b7e0bc918,800170157736962006404,Mo************ti,फर्जी,1,0,,2023-07-06 15:53:20
834756,65a21cd7-fadc-45c3-9d4b-1247233c3d66,179655022005322858339,A Google user,Good,5,0,,2017-09-17 15:41:12
2779346,46c5dbeb-1c43-4296-bf21-5f8bf8055895,114445438398515881346,Ky*******in,Pause button works again as of today! Happy with the app again.,5,0,8.7.48.1058,2022-07-17 01:04:35
324809,19aa8225-365d-44f1-88ff-a5a03fc397d9,137167703981483240001,A Google user,nail it,5,0,4.4.0.1008,2016-01-21 11:54:53
1401440,3bc1c558-2b3f-4273-80af-cc4d5f67f5bb,463550563193438785802,A Google user,it's hard to use it and there is no about or help to this app..,1,0,8.5.1.734,2019-04-15 18:45:47
2193315,51568690-02cf-4e7f-93e3-d3e1e189acc0,288609820824491566456,Al**********ry,My most valuable app :),5,0,8.5.2.759,2021-03-01 16:05:15
559077,d6338e91-d521-418a-961a-d6d52f7c271e,283161970448069454263,A Google user,"Every time I use Facebook and spotify at the same time, the music stops even when I'm premium... this sucks!!!",1,0,7.0.0.1369,2016-12-07 02:48:06
800802,6ade29c6-7113-45d1-8df2-f36524149a15,135345837441170241705,A Google user,Love all music you can get,4,0,,2017-08-10 09:51:33
1847844,16440100-46a8-4278-b3cd-49ae7e063c21,123355222086816971075,****,"Been using it since i was 16,so far i have no prob",5,0,8.5.49.973,2020-05-07 07:00:55
163363,6e524682-254e-4331-9790-7f2e9c609940,245073838290782721840,A Google user,It's great,5,0,2.2.0.636,2015-02-23 16:27:01
75902,16f8815f-dac3-42dc-ba96-8348eeb4488a,132488909803560232784,A Google user,"I absolutely LOVE everything that has to do with Spotify (yes I have premium) except my only beef is that I wish on the app, playlists are viewed by default as artists or title so I don't have to sort it every time I open a big play list trying to look for a song. Other than that, TOP NOTCH!!!!!",4,0,1.5.0.739,2014-09-28 15:14:40
907261,b22dc949-056e-4c2e-b5c0-f1034a5d5ce0,390102346340052568748,A Google user,Best music app around,5,0,8.4.30.688,2017-12-05 04:01:49
1080653,b798f023-f242-4659-9f31-b786996d2333,149957102425746014727,A Google user,Hjjjj,5,0,8.4.55.521,2018-06-24 15:52:08
2797706,74c31060-0afc-44b7-a1ba-a3999f781ec2,289718985689827055303,Pr*****Sg,😊😊❤️❤️❤️❤️,5,0,8.7.52.1010,2022-08-03 06:48:01
1097505,eecd27b2-e6ff-40e4-8870-e6cbffd8f090,604659342344081161074,A Google user,Best music app period!,5,0,8.4.64.555,2018-08-09 00:23:17
1815928,b009af2d-e820-4b8d-a867-76ac355927b6,260742194399316881988,A Google user,I love it,5,0,8.5.51.941,2020-04-09 02:26:46
1688982,e23b586b-2636-435a-bfa8-7a8856ea6d7e,255330414570565656119,A Google user,It use to be great but now it keeps telling me I have no internet connection. I have to uninstall it and reinstall to get it to work. They need to do something about this quick. We're paying customers and this is ridiculous.,2,0,,2019-12-08 01:00:37
3322476,658c542c-35ac-41ae-93f4-7360beb46248,330719364527146361229,Ay******an,Very bad 😞 we can not replay the songs We have to purchase premium,1,0,8.8.80.599,2023-10-25 12:29:03
2185452,dbf85882-4ed9-42a1-a06d-cdc8aabea475,110841670595670051694,Ge*********is,Not working since update with Android auto:in Honda CR-V 2020,1,0,8.6.2.774,2021-02-23 21:22:36
774347,ae7f7fbc-9433-4e0f-b8bb-a03122472a47,266945264883947179650,A Google user,"Best subscription service I've ever paid for, and I used to play WoW.",5,0,8.4.9.271,2017-07-14 12:16:47
1396084,9d204ef3-36b3-44b3-b2b0-048ed6811637,278820719815123254859,A Google user,great. wishing you for new innovations. want to see you step in into video world. with high quality.,5,0,8.5.0.735,2019-04-12 05:37:39
3176866,01431422-d80c-4aba-aaea-cec901554779,279912481993037493093,W****l,Never had any problems with this app and I don't think I ever will keep up the good work.,5,0,8.8.54.481,2023-07-27 11:17:46
3342171,07d41f2a-8ba9-4783-bcf2-86bd7dad1212,320971601557754566563,se*****ha,After the new update it socks please change into older version,1,0,,2023-10-31 17:07:07
2638608,59e6b738-401d-4939-befa-c01d4fcb28bb,191266600529569712441,Wi***********************or,Beautiful sounds,5,0,8.7.8.1206,2022-03-10 03:24:33
2283619,44632259-c537-4838-92c1-9f0e45938e84,679630527476307944886,Vi********ea,First of all has too many ads and no one wants to pay to listen to music it's too laggy Spotify has gone to trash,1,0,,2021-05-15 23:07:50
1521921,b4874c4d-a1e9-43c7-95b4-2f09a53b5dcf,678782859342111987002,A Google user,nice,5,0,8.5.14.752,2019-07-19 02:53:36
2292113,cc05d030-e150-4186-8312-3a09ccd67d36,321678964820320729066,R****K,"This app has been flooded with poor reviews but Spotify seems to have given up, and even stopped responding to reviews all together. A huge number of people are having problems with offline mode, loading and other stability issues. For myself, the biggest annoyance has been from adding songs to queue, being greeted with a green circle almost every single tapping the three dot button. It feels like this app has been abandoned for the last year. I don't think Spotify deserves our money anymore.",1,7,,2021-05-23 07:16:03
548889,4f4de1ed-412e-414f-bcec-a4bbd8edd8e4,138468895929666706074,A Google user,"Excellent but an option to change the order of the songs in playlists is needed, then it's 5 stars for me :)",3,0,6.9.0.1212,2016-11-24 16:52:24
552097,140a8e85-b5ce-4ee0-b19f-32dd1334238d,100151367715102153043,A Google user,Apart from pop ups AMAZING LLAMA,5,0,,2016-11-28 15:39:29
1893510,58df8c75-3017-4b12-bce3-e5b6382356a3,293873744779849939789,Br********up,I already enter the email... But i cannot sign :| gosh I hate this new update! When I before I enter Spotify no need account! Broken,1,0,8.5.60.1013,2020-06-15 03:30:29
162238,f865f281-fe8a-4214-968c-2af781c57d88,217280357477861813945,A Google user,Since the last update my music un-downloads every time I hit a WiFi login spot. I guess it un-downloads after it sees no WiFi but no internet?,3,0,2.2.0.636,2015-02-21 15:58:16
732636,62d3abfe-9ba2-4791-a002-2d2287cc7f08,304103686210158360222,A Google user,"Very straightforward, easier to navigate than say 3 years ago, wholly necessary",5,0,8.4.4.810,2017-06-01 06:11:22
1989409,d64ea14f-abe6-4153-83a2-d3dd8871e4b8,180659512248875313228,Da*******ez,the best.,5,0,8.5.73.824,2020-09-06 17:17:01
2398119,a34f7022-03c2-402f-b917-50545543da81,162796319664188979290,er*********rs,Blissful,4,0,8.6.54.818,2021-08-24 10:39:25
1328206,c5dd393d-8204-4534-abe0-394ea12d8265,125023999045990180809,A Google user,nice,5,0,8.4.95.253,2019-03-02 07:11:51
1524949,3acfcb47-1ae4-437f-9ce7-b654bf1c1f89,381735822208923075508,A Google user,Best...of..jio,5,0,,2019-07-21 11:24:49
2384044,c3ac4bb7-0242-47b5-9630-b2953a10a6f1,107792841136938771495,Ta************le,Excellent,2,0,8.6.44.851,2021-08-11 03:51:05
1160822,d5ab4d2a-ecdd-4155-b973-115ce0991522,177612727708046119758,A Google user,Some of my artists don't have there new albums in there (tbf not sure its spotify's fault if they don't get the deal I guess) and I'm glad to know I'm not the only one with the problem of Spotify deleting my downloaded playlists on premium. So annoying! UPDATE ITS NOW 2018 THE AP IS LIFE COZ IT'S BEEN UPDATE AND I LOVE,5,0,8.4.72.845,2018-10-08 17:03:28
705559,c8c13b3d-c17d-49ff-8283-55c0151383d7,207092387982910839675,A Google user,I love me some Spotify!!,5,0,8.4.0.539,2017-05-04 16:01:23
1016660,87e9254e-fe15-4115-88a6-c846025e4196,272687457504844750491,A Google user,Good app,5,0,8.4.46.575,2018-04-06 16:31:18
981771,09d73a60-d41e-4b17-a1d7-565d8d959184,282616570495999429454,A Google user,"Spotify is great for people who listen to music a lot. For me, I drive a lot, and I have two 12 inch Kickers installed in my trunk so music is always playing while I'm driving. So, $10 a month for all the music I could want? Couldn't ask for better.",5,6,8.4.42.722,2018-02-28 02:15:16
715197,e6897e58-5515-4fc5-bc4c-324602a95f4e,216615449114841528964,A Google user,Alahooakba  the  World,3,0,4.4.0.1008,2017-05-13 22:51:15
525227,93a9d451-0a05-4cd6-9353-8c8f4e6dde1a,335696011543516236712,A Google user,"When you have Wi-Fi it's free, but when you are outside you need data.",4,0,,2016-10-23 19:45:48
3233082,ac3d2cd3-ba20-45e0-8b98-27d375a7d921,722941968700856924547,Ge**********la,Great app for music artists and listeners ❤️,5,0,8.8.68.565,2023-09-15 11:52:43
1610624,029c2669-0b36-4171-8703-1a762cb58f0b,252145191950815051030,A Google user,Good,5,0,8.5.21.754,2019-09-27 00:08:50
1086100,61dd6635-cfb9-4a2b-8c4d-958ae3b266ec,339234362741286416006,A Google user,"I was really happy with this app it helped me not to pay for music and you 
can make playlists",4,0,,2018-07-08 04:35:39
149475,6b339df0-ce20-489f-a4d7-dd579ef61ee7,208205989741797120355,A Google user,"It's good at first  but then you have to pay for premium  and with out that then you don't  get to select your  own songs by hand. So you are made to select shuffle  and that's just  stupid. Instead  of pressing  shuffle  and thinking  it will play the one song you  want,  instead it decides  to play all the songs  in the album that you haven't downloaded",2,1,2.0.0.702,2015-01-30 22:28:30
3357116,b3c1f9e0-089d-4a67-87b1-aafaf4cb7a56,243458197556626302350,Sh***********en,Worstt,1,0,8.8.80.599,2023-11-06 11:05:08
2017726,823fdf75-d011-4989-93de-07f3f72e27ba,269367467126757510214,Po**********an,Wow Nice,3,0,,2020-09-30 05:05:33
656417,f80a5088-1688-40b2-a294-e452eeb12ba8,526690205377277451939,A Google user,BRILLIANT cheers,5,0,7.8.0.607,2017-03-16 21:23:53
1675427,8cbad0c3-807c-4e72-8b01-4b3ca38f2d96,328284905555840656012,A Google user,Best music app,5,0,8.5.28.985,2019-11-25 16:28:11
2923823,bb287bb0-2fcd-4bcf-8cab-9d80d80028a9,122566271197669763509,Ch***********an,Music is exceptional,5,0,8.7.90.544,2022-12-13 16:44:23
3317891,ec709678-a6dd-4c00-9127-79c97fcaef67,893704619978557626362,Lu**********ra,App closes everytime,2,0,8.8.74.652,2023-10-24 04:57:08
3031897,2dc29ff7-0c71-4ada-a948-a05c7cc57473,780553623553433109414,Jo**********ys,"I use this app a lot and subscribe. The worst thing about it is the shuffle feature which is not random at all. In a 20 hour playlist it'll play the same tracks over and over. Which defeats the purpose of making big playlists. The other issue is that Discover Weekly seems to profile you based on your background rather than your tastes. I get endless mid 30s male song suggestions as well as cover songs. I listen to hip hop, reggae, canto pop, in the main but it never suggests these songs...",4,13,8.8.26.408,2023-04-19 14:34:27
1363944,1f0fae44-d1f9-4a23-8b1b-e92cf514a563,124704848137900076957,A Google user,wouldnt let me open,1,0,8.4.91.861,2019-03-22 20:17:45
377099,cc96db2e-10ba-47bc-86e9-37a4cb7aef32,615147922860737794008,A Google user,Can't wait for family plan similar price to itunes in Australia,5,0,5.0.0.956,2016-04-09 03:11:40
264429,a58b6f51-3b02-4c12-88d6-643caec10583,240815015411046465727,A Google user,"Don't be a fool! Get this app now! Premium service is a must for any music lover! Any music, any time, any place! What more do you want... Best app on my phone! Fault less",5,0,3.8.0.800,2015-10-06 11:54:06
1237570,ee16e7da-6ac0-47e5-a243-cba6aa9008fb,267153969955240729284,A Google user,Enjoying very much!,5,0,8.4.82.664,2018-12-01 20:53:35
1832260,a4fdd3f2-b133-4a09-b1ad-01be7568ba36,501157961843231584227,A Google user,nice,5,0,8.5.51.941,2020-04-23 05:49:37
42126,25a9cf5a-551a-4116-81e1-6167efe1552a,230531748198144009051,A Google user,The app is a magic.,5,0,1.2.0.534,2014-08-09 15:02:08
1548817,c0f43345-8220-4f17-8517-733fe0cee43f,126459851941090378375,A Google user,my most favorite bestest app,5,0,8.5.16.781,2019-08-09 13:28:29
1880314,4dde2e5c-1e11-468e-929e-4cfce7d405f1,109703545182366944086,Re********ey,Potty potty ekdam tattiiiiiiiiii,5,0,,2020-06-03 07:48:59
310227,8c5364ce-776b-46b9-b3fb-52d8d53f4e4a,272177170607259474973,A Google user,Has all u need for music,5,0,,2015-12-30 00:36:28
1226338,797db0b7-bd21-492b-bce5-b836441eab76,792937555344293927226,A Google user,Best app i have used to listen to music,5,0,8.4.79.630,2018-11-22 20:10:08
2848322,3262c951-a6ed-403c-87f0-6f7f5e683671,461757417811515601565,Bo***********************ne,Excellent,5,0,8.7.58.455,2022-09-25 14:05:46
3135691,9800ea01-7719-4c1a-8249-d7ddecc7f697,107544763534024343011,Cu******ag,When you have to listen song with the internet on your device then why you pay for premium,1,0,,2023-07-08 19:56:00
1570270,fdf4b298-9727-438b-b93f-df4bf1514317,229077504474013332702,A Google user,Love it so far,5,0,8.5.18.934,2019-08-23 12:23:04
491498,c2732f1a-9128-4766-9203-d3283ea3df3f,146905937535829335141,A Google user,This app is amazing,4,0,,2016-09-11 16:13:17
2827342,88302308-14c0-4618-b048-16f2371eea8a,101553287371403140605,De*******id,Best thing about it is the lyrics of a song ❤,5,0,8.7.52.1010,2022-09-02 08:47:17
2480268,5fe2601d-0e58-4ff5-af8e-0beb79520626,868152840408066276783,n***u,Why is it not working?,1,0,8.6.74.1176,2021-11-04 07:40:00
1454955,4b551722-bf36-4ff4-9f49-5e1a4ea449f9,317113218771141721038,A Google user,The best music app ever!!!,5,0,8.5.7.999,2019-05-30 12:50:05
2300605,9d631c65-cdf3-406a-aa57-40294430b5f5,290815547744049609679,Ri********ia,I like this app,5,0,,2021-05-29 16:00:46
1741736,fc16b545-5f33-4f88-a445-a8964d3ba667,107564938058655045682,A Google user,It is really good and great👍,5,0,8.5.42.812,2020-01-25 15:35:26
2765844,80cc1e18-5f13-4db8-9132-f003dbdd2f7d,174421859236088879396,Ab***********on,Its a good app for music.,4,0,,2022-07-04 06:18:29
2654017,2177f38d-e233-42f1-a1a2-7ea1cb524e30,111442406463810706347,Na**********ni,Please it's a humble request to stop adds it's very much unsatisfied,3,0,8.6.96.422,2022-03-23 17:06:20
2718562,c07c982f-a266-4b41-b177-519afdfe4eac,113574576687937408498,Al*********ge,Bkr h chlte chlte bnd ho jta h gana,1,0,,2022-05-18 18:06:55
2870406,e0cd928a-bb62-4875-8dbc-8528bed22d44,517520875136476602256,sr**********dy,Very nice,5,0,8.7.74.443,2022-10-20 11:36:03
998526,b293c07f-cae0-4e32-a572-42f5c9f3979c,124653899259514043064,A Google user,"This sucks. I upgraded to premium today so I could listen offline. But the songs are not downloading. I paid for the premium and now its useless, the songs are not downloading at all.",1,0,8.2.0.788,2018-03-18 08:38:42
2739453,5ed8267a-0b7e-4098-ae2c-b278a0ddae1e,262004924902291586863,Bo**********tz,Works great. Only had a couple glitches,4,0,8.7.32.1554,2022-06-07 17:29:35
2765868,2c35df09-16b5-49b7-9635-967f329b1c80,259181161480982836556,Ed********fo,Remove the shuffle. Im begging you please.,1,0,,2022-07-04 06:53:09
391950,76511faa-b814-465e-ada2-4f772a7843c2,312674883828650844257,A Google user,Spotify worked good for me for like a week. Then it stopped letting me log into my account on my ps4 and phone. Kept telling me I didn't have my account linked through Facebook and I needed to try a different method. Nothing worked. Worst piece of poo music app I have ever seen.,1,1,5.2.0.885,2016-04-30 02:18:16
1269945,63ecafdb-321a-4a46-8edb-3f4cf9eba0d3,125210682354613230652,A Google user,possibly the worst song app on the market.,1,0,8.4.84.874,2019-01-03 01:59:57
